Date,AAPL,AMZN,JPM,MGM,TSLA,VOO,VZ
2018-09-17,53.019238,1908.030029,105.784088,26.598173,58.967999,254.302185,49.73032
2018-09-18,53.106838,1941.050049,106.21154,26.763077,56.992001,255.689117,49.448483
2018-09-19,53.138466,1926.420044,109.296608,27.519701,59.804001,255.97612,48.639343
2018-09-20,53.542419,1944.300049,110.23513,27.674906,59.666,258.032745,49.048462
2018-09-21,52.965706,1915.01001,109.510323,27.636101,59.82,257.851013,49.475761
2018-09-24,53.72736,1934.359985,108.460281,27.073486,59.936001,256.990112,48.675713
2018-09-25,54.068035,1974.550049,108.153641,27.034685,60.198002,256.674469,48.230232
2018-09-26,53.637321,1974.849976,106.880592,26.772781,61.916,255.922058,48.312046
2018-09-27,54.739658,2012.97998,106.415962,26.889183,61.504002,256.633087,48.721169
2018-09-28,54.931904,2003.0,104.854851,27.073486,52.953999,256.604309,48.539337
2018-10-01,55.301777,2004.359985,105.468155,26.122856,62.139999,257.555603,48.94846
2018-10-02,55.793324,1971.310059,105.904892,26.016153,60.203999,257.526794,49.475761
2018-10-03,56.472256,1952.76001,106.899185,26.704876,58.959999,257.747742,49.357567
2018-10-04,55.479424,1909.420044,107.862984,26.103458,56.366001,255.633789,50.021248
2018-10-05,54.579044,1889.650024,107.254753,25.453537,52.389999,254.192459,49.948517
2018-10-08,54.452522,1864.420044,107.909782,25.676643,50.112,254.125229,50.021248
2018-10-09,55.206875,1870.319946,107.161179,26.520569,52.560001,253.798523,50.547501
2018-10-10,52.649349,1755.25,104.307175,25.443838,51.375999,245.602188,49.940819
2018-10-11,52.184574,1719.359985,101.181786,25.172232,50.445999,240.432617,49.02161
2018-10-12,54.048569,1788.609985,100.077606,25.657244,51.756001,243.680435,49.38929
2018-10-15,52.892693,1760.949951,99.506805,25.987057,51.917999,242.344788,49.269791
2018-10-16,54.058296,1819.959961,101.640297,26.78248,55.318001,247.50473,49.361717
2018-10-17,53.824699,1831.72998,102.77256,27.083185,54.355999,247.591217,49.600708
2018-10-18,52.566624,1770.719971,101.144348,26.510872,52.782001,244.112808,50.234959
2018-10-19,53.367214,1764.030029,100.975929,25.851254,52.0,243.920639,50.464767
2018-10-22,53.693295,1789.300049,99.525528,25.317734,52.189999,242.911697,50.538303
2018-10-23,54.19944,1768.699951,98.486847,24.56111,58.827999,241.451157,52.58815
2018-10-24,52.340309,1664.199951,96.652802,23.484381,57.700001,234.244522,52.781181
2018-10-25,53.486454,1782.170044,98.121918,24.541712,62.972,238.443573,51.871166
2018-10-26,52.634758,1642.810059,96.774452,24.192501,66.18,234.225296,51.025486
2018-10-29,51.646793,1538.880005,98.112549,23.503782,66.970001,233.014572,51.91713
2018-10-30,51.904736,1530.420044,99.843674,24.435011,65.980003,236.579483,53.479786
2018-10-31,53.257713,1598.01001,102.014603,25.88035,67.463997,239.058533,52.477844
2018-11-01,54.075333,1665.530029,101.977173,27.063784,68.856003,241.537613,51.521866
2018-11-02,50.488487,1665.530029,101.415726,27.325693,69.281998,240.038666,52.055008
2018-11-05,49.055202,1627.800049,102.080101,26.792177,68.279999,241.403107,52.58815
2018-11-06,49.585682,1642.810059,102.55732,26.55937,68.211998,242.930939,52.58815
2018-11-07,51.089535,1755.48999,104.316528,27.09289,69.632004,248.062057,52.992603
2018-11-08,50.911282,1754.910034,105.158691,26.14226,70.279999,247.639267,53.562515
2018-11-09,49.92963,1712.430054,104.138741,24.774519,70.101997,245.352341,53.737167
2018-11-12,47.414471,1636.849976,101.949097,24.42531,66.255997,240.615204,53.976158
2018-11-13,46.940742,1631.170044,102.547958,24.958824,67.746002,240.211624,53.921005
2018-11-14,45.614788,1599.01001,100.433197,25.162531,68.800003,238.568481,54.178383
2018-11-15,46.740513,1619.439941,102.997131,25.608744,69.688004,241.037994,54.307076
2018-11-16,47.25819,1593.410034,102.922264,25.783346,70.862,241.652924,55.345787
2018-11-19,45.38525,1512.290039,103.70829,24.900621,70.694,237.646072,55.72266
2018-11-20,43.216839,1495.459961,101.481224,24.357405,69.498001,233.274033,54.656384
2018-11-21,43.167995,1516.72998,100.723282,25.278933,67.638,234.052338,54.380611
2018-11-23,42.071579,1502.060059,99.796898,25.036425,65.166,232.543762,53.902622
2018-11-26,42.640545,1581.329956,102.239189,26.297464,69.199997,236.185516,54.389801
2018-11-27,42.547756,1581.420044,102.669617,26.607872,68.783997,236.9254,55.750244
2018-11-28,44.18383,1677.75,103.811218,26.947384,69.573997,242.460083,55.207905
2018-11-29,43.844402,1673.569946,102.98777,26.501169,68.234001,241.960419,54.647186
2018-11-30,43.607544,1690.170044,104.045166,26.151957,70.096001,243.565125,55.428513
2018-12-03,45.13129,1772.359985,105.027679,27.180189,71.697998,246.572647,53.461399
2018-12-04,43.146023,1668.400024,100.339622,26.19076,71.940002,238.924026,53.397057
2018-12-06,42.664967,1699.189941,98.43071,26.598173,72.612,238.31868,53.387863
2018-12-07,41.143665,1629.130005,96.652802,25.321846,71.594002,232.783981,53.020176
2018-12-10,41.414711,1641.030029,94.846825,25.156219,73.029999,233.062637,53.562515
2018-12-11,41.177841,1643.23999,93.920433,24.971102,73.351997,233.129898,54.095657
2018-12-12,41.292618,1663.540039,94.528656,26.179228,73.32,234.41748,52.62492
2018-12-13,41.74437,1658.380005,94.622238,25.955139,75.358002,234.340607,52.477844
2018-12-14,40.408638,1591.910034,93.845566,25.779764,73.141998,230.016632,52.468655
2018-12-17,40.032593,1520.910034,92.647827,24.95162,69.683998,225.320465,51.429947
2018-12-18,40.552719,1551.47998,92.208015,25.049046,67.405998,225.233536,51.154179
2018-12-19,39.287819,1495.079956,91.038345,23.879894,66.594002,221.639679,51.347218
2018-12-20,38.296394,1460.829956,90.252319,22.91535,63.076,217.997513,50.621037
2018-12-21,36.806835,1377.449951,88.118828,21.804653,63.953999,213.659805,50.483154
2018-12-24,35.854492,1343.959961,86.219276,21.278536,59.077999,207.776367,48.764229
2018-12-26,38.379425,1470.900024,89.793793,22.603575,65.218002,218.287369,50.041935
2018-12-27,38.130344,1461.640015,90.804413,23.129692,63.226002,220.316147,50.694572
2018-12-28,38.149883,1478.02002,90.607903,23.119947,66.774002,220.03598,50.804874
2018-12-31,38.518612,1501.969971,91.347137,23.636326,66.559998,222.016434,51.678131
2019-01-02,38.562561,1539.130005,92.928543,24.542418,62.023998,222.190369,51.494282
2019-01-03,34.721451,1500.280029,91.607857,24.065014,60.071999,216.886536,51.678131
2019-01-04,36.203678,1575.390015,94.985039,25.107506,63.537998,224.045242,51.806824
2019-01-07,36.123104,1629.51001,95.051064,25.828482,66.991997,225.726212,52.137737
2019-01-08,36.811718,1656.579956,94.871834,26.510487,67.07,227.91925,53.663631
2019-01-09,37.436844,1659.420044,94.711464,26.900202,67.706001,228.972275,52.987919
2019-01-10,37.556507,1656.219971,94.702026,27.280176,68.994003,229.928726,53.49876
2019-01-11,37.187771,1640.560059,94.249222,27.280176,69.452003,229.822433,53.888863
2019-01-14,36.628578,1617.209961,95.220863,26.695601,66.879997,228.556885,53.898148
2019-01-15,37.378242,1674.560059,95.918938,26.637142,68.886002,231.232956,53.963165
2019-01-16,37.834881,1683.780029,96.692474,26.773544,69.209999,231.744965,53.015789
2019-01-17,38.059536,1693.219971,97.088669,27.026861,69.461998,233.474228,52.783592
2019-01-18,38.293949,1696.199951,98.664055,27.825781,60.452,236.614029,53.025078
2019-01-22,37.43441,1632.170044,97.107536,27.153519,59.784,233.4646,52.932201
2019-01-23,37.585804,1640.02002,96.862274,27.09506,57.518002,233.812378,53.647373
2019-01-24,37.287888,1654.930054,96.918869,27.173004,58.301998,234.04425,53.006496
2019-01-25,38.523491,1670.569946,97.532043,27.962181,59.408001,236.034409,52.384209
2019-01-28,38.166977,1637.890015,97.994293,27.72835,59.276001,234.208466,51.148903
2019-01-29,37.771385,1593.880005,98.267845,27.630922,59.492001,233.918655,49.486355
2019-01-30,40.352478,1670.430054,98.494263,28.244724,61.754002,237.618774,50.155094
2019-01-31,40.643066,1718.72998,97.635811,28.683159,61.403999,239.599243,51.139618
2019-02-01,40.662605,1626.22998,97.994293,28.985188,62.442001,239.802124,50.665928
2019-02-04,41.817623,1633.310059,98.343315,28.790327,62.577999,241.512115,50.192245
2019-02-05,42.533104,1658.810059,97.909386,28.751358,64.269997,242.584457,50.285122
2019-02-06,42.547756,1640.26001,97.862213,28.848787,63.444,242.284958,49.960045
2019-02-07,41.741924,1614.369995,96.579277,28.15704,61.501999,239.908401,49.755707
2019-02-08,41.790977,1588.219971,95.617073,28.225239,61.16,240.217529,50.108654
2019-02-11,41.55064,1591.0,95.164268,28.244724,62.568001,240.34314,50.20153
2019-02-12,41.908688,1638.01001,96.786812,28.127811,62.362,243.453918,50.545189
2019-02-13,41.734566,1640.0,97.249039,28.478556,61.633999,244.188156,50.600918
2019-02-14,41.886616,1622.650024,96.617004,26.666374,60.754002,243.647156,50.182953
2019-02-15,41.793427,1607.949951,99.569656,27.484776,61.576,246.332855,51.232494
2019-02-19,41.918495,1627.579956,99.220627,27.738092,61.127998,246.757935,51.492561
2019-02-20,42.188255,1622.099976,99.701736,28.069349,60.512001,247.327942,51.789776
2019-02-21,41.950378,1619.439941,99.494194,27.62118,58.245998,246.429489,52.152008
2019-02-22,42.418781,1631.560059,99.050819,26.997631,58.942001,247.907578,52.86718
2019-02-25,42.727783,1633.0,100.088501,26.987888,59.754002,248.274704,52.737148
2019-02-26,42.7523,1636.400024,99.324394,26.968405,59.571999,248.091125,52.607117
2019-02-27,42.884735,1641.089966,99.201759,26.461769,62.948002,247.965561,52.681423
2019-02-28,42.462925,1639.829956,98.44709,26.062313,63.976002,247.385925,52.86718
2019-03-01,42.90926,1671.72998,98.51313,26.286398,58.958,249.086197,52.904339
2019-03-04,43.125065,1696.170044,98.28672,26.149998,57.071999,248.129791,52.2356
2019-03-05,43.046589,1692.430054,98.211243,26.198711,55.307999,247.839996,52.086998
2019-03-06,42.798901,1668.949951,97.843346,26.276655,55.248001,246.255554,51.715469
2019-03-07,42.303516,1625.949951,97.135841,25.89484,55.318001,244.275101,52.291328
2019-03-08,42.404068,1620.800049,97.173584,25.943792,56.827999,243.78241,52.504948
2019-03-11,43.873039,1670.619995,98.43766,26.01232,58.183998,247.337601,53.480194
2019-03-12,44.365974,1673.099976,98.145226,26.051485,56.672001,248.216751,53.34087
2019-03-13,44.562164,1690.810059,98.475388,26.01232,57.792,249.907349,53.554493
2019-03-14,45.057541,1686.219971,99.371559,25.89484,57.992001,249.820435,53.823845
2019-03-15,45.643658,1712.359985,100.513008,25.473867,55.085999,251.037735,54.232517
2019-03-18,46.109615,1742.150024,101.116737,25.699039,53.897999,251.936172,53.935299
2019-03-19,45.744209,1761.849976,100.74884,26.01232,53.493999,252.013443,53.405884
2019-03-20,46.143944,1797.27002,98.598022,25.699039,54.720001,251.115021,53.563778
2019-03-21,47.843437,1819.26001,97.041512,26.335396,54.804001,253.985855,54.139637
2019-03-22,46.85268,1764.77002,94.107712,25.542398,52.905998,249.157349,55.504967
2019-03-25,46.286179,1774.26001,93.324745,25.209534,52.084,248.93396,55.802185
2019-03-26,45.807961,1783.76001,94.258659,25.238905,53.554001,250.731232,56.313023
2019-03-27,46.219963,1765.699951,93.93792,24.475275,54.966,249.56543,56.545227
2019-03-28,46.281273,1773.420044,95.003899,24.925617,55.723999,250.536957,54.873383
2019-03-29,46.582916,1780.75,95.494431,25.121422,55.972,252.149673,54.919827
2019-04-01,46.899277,1814.189941,98.711227,26.031904,57.835999,255.05455,54.882675
2019-04-02,47.581043,1813.97998,99.182892,26.208126,57.175999,255.141953,54.362545
2019-04-03,47.907207,1820.699951,99.380997,26.433296,58.362,255.617996,54.678341
2019-04-04,47.990585,1818.859985,100.341057,26.580147,53.556,256.230072,54.789795
2019-04-05,48.311844,1837.280029,100.103432,26.864061,54.992001,257.463928,54.882675
2019-04-08,49.072079,1849.859985,100.426628,26.981543,54.639999,257.687347,54.919827
2019-04-09,48.924942,1835.839966,99.685173,25.92421,54.462002,256.317505,54.80019
2019-04-10,49.199608,1847.329956,100.131935,26.080851,55.212002,257.201569,54.997238
2019-04-11,48.790058,1844.069946,100.977951,26.374557,53.683998,257.153015,54.950321
2019-04-12,48.770443,1843.060059,105.711723,26.775953,53.540001,258.892059,55.119232
2019-04-15,48.858723,1844.869995,104.504517,26.707422,53.276001,258.717163,55.091076
2019-04-16,48.863628,1863.040039,105.607162,26.864061,54.672001,258.901764,55.166149
2019-04-17,49.815155,1864.819946,108.648964,26.981543,54.245998,258.270264,54.218403
2019-04-18,49.994179,1861.689941,107.850487,26.942383,54.652,258.756012,54.462376
2019-04-22,50.158489,1887.310059,107.983566,26.629099,52.549999,259.008698,54.772034
2019-04-23,50.881939,1923.77002,108.116646,26.932594,52.779999,261.243134,53.627235
2019-04-24,50.803463,1901.75,107.936035,27.206717,51.731998,260.728241,53.56155
2019-04-25,50.342419,1902.25,107.993065,27.167555,49.526001,260.631104,52.407372
2019-04-26,50.102085,1950.630005,108.810547,27.715797,47.028,261.826019,53.092377
2019-04-29,50.178104,1938.430054,110.378967,27.999716,48.293999,262.156372,53.336346
2019-04-30,49.211864,1926.52002,110.312439,26.071062,47.737999,262.321564,53.664768
2019-05-01,51.62746,1911.52002,109.466438,25.297646,46.801998,260.407623,53.036068
2019-05-02,51.291485,1900.819946,109.704079,25.131212,48.82,259.892761,53.4771
2019-05-03,51.929108,1962.459961,110.378967,25.444496,51.006001,262.360382,53.711693
2019-05-06,51.127178,1950.550049,109.399902,24.964781,51.068001,261.320892,53.402031
2019-05-07,49.74894,1921.0,107.612839,24.348005,49.411999,257.085052,53.13929
2019-05-08,49.758747,1917.77002,107.042511,25.131212,48.967999,256.579803,52.904701
2019-05-09,49.224133,1899.869995,106.956955,25.013727,48.396,255.792877,52.998539
2019-05-10,48.542206,1889.97998,106.947456,25.092051,47.903999,256.987885,53.402031
2019-05-13,45.720963,1822.680054,104.038742,24.827719,45.402,250.682693,53.251892
2019-05-14,46.444736,1840.119995,104.86573,25.385756,46.462002,252.858887,53.06422
2019-05-15,47.001102,1871.150024,104.466492,25.552189,46.389999,254.355057,53.308197
2019-05-16,46.794319,1907.569946,105.806778,25.973164,45.666,256.686707,53.84306
2019-05-17,46.528439,1869.0,105.29348,25.346594,42.206001,255.132233,54.509296
2019-05-20,45.073498,1858.969971,105.84481,24.81793,41.071999,253.39325,55.372581
2019-05-21,45.937603,1857.52002,106.206017,25.238905,41.015999,255.540268,55.832382
2019-05-22,44.997185,1859.680054,105.341003,25.278063,38.546001,254.840805,55.597794
2019-05-23,44.229099,1815.47998,103.268791,24.837509,39.098,251.858215,55.241215
2019-05-24,44.059231,1823.280029,104.285889,25.003942,38.125999,252.295425,55.663475
2019-05-28,43.877056,1836.430054,103.154709,24.788557,37.740002,250.031708,55.109848
2019-05-29,43.667801,1819.189941,102.86956,24.827719,37.972,248.312134,54.59375
2019-05-30,43.894287,1816.319946,101.766907,24.80814,37.644001,249.001907,53.326962
2019-05-31,43.099117,1775.069946,100.721298,24.299053,37.032001,245.669586,50.999832
2019-06-03,42.663376,1692.689941,101.196564,23.368994,35.793999,244.940948,52.904701
2019-06-04,44.224174,1729.560059,104.314392,25.101841,38.720001,250.332932,52.754566
2019-06-05,44.938099,1738.5,104.68512,25.415127,39.318001,252.450851,53.514637
2019-06-06,45.597866,1754.359985,104.913261,25.934,41.189999,254.092712,53.993198
2019-06-07,46.81155,1804.030029,103.763077,25.855297,40.900002,256.628418,53.711693
2019-06-10,47.409767,1860.630005,104.884735,26.97687,42.576,257.83313,52.688877
2019-06-11,47.958752,1863.699951,105.207932,27.517979,43.419998,257.784515,53.326962
2019-06-12,47.806126,1855.319946,103.867638,27.252346,41.852001,257.298767,53.824291
2019-06-13,47.796272,1870.300049,104.12429,27.272022,42.782001,258.445129,54.06826
2019-06-14,47.449154,1869.670044,104.390442,27.21299,42.984001,258.056519,54.687584
2019-06-17,47.732269,1886.030029,103.820122,27.104765,45.006001,258.289734,54.077652
2019-06-18,48.854858,1901.369995,105.23645,27.763941,44.948002,260.864227,53.796143
2019-06-19,48.71207,1908.790039,104.476006,27.2917,45.285999,261.554016,54.077652
2019-06-20,49.1035,1918.189941,104.742165,27.557335,43.924,263.992554,53.805527
2019-06-21,48.936092,1911.300049,104.029236,27.252346,44.372002,263.681702,54.209015
2019-06-24,48.886864,1913.900024,103.287804,27.46879,44.728001,263.341644,54.678196
2019-06-25,48.145855,1878.27002,102.432304,27.173639,43.952,260.737976,54.424843
2019-06-26,49.187206,1897.829956,103.116699,27.4196,43.854,260.485352,53.4771
2019-06-27,49.172436,1904.280029,103.4589,27.980389,44.568001,261.399475,53.721077
2019-06-28,48.724384,1893.630005,106.272552,28.108286,44.692001,262.844727,53.608471
2019-07-01,49.618027,1922.189941,108.059608,28.226345,45.433998,265.081085,53.167442
2019-07-02,49.908512,1934.310059,108.173683,28.413277,44.91,265.852631,54.546825
2019-07-03,50.322102,1939.0,108.001366,28.423113,46.98,267.893646,54.546825
2019-07-05,50.27779,1942.910034,108.642754,28.75762,46.619999,267.551849,54.715733
2019-07-08,49.24136,1952.319946,108.049225,28.432953,46.068001,266.213928,54.321621
2019-07-09,49.541714,1988.300049,108.508728,28.75762,46.012001,266.54599,53.489555
2019-07-10,50.031612,2017.410034,108.192825,28.659233,47.784,267.786224,54.049007
2019-07-11,49.667259,2001.069946,109.226692,28.32473,47.720001,268.323334,53.973148
2019-07-12,50.048847,2011.0,110.375443,28.551014,49.015999,269.641663,54.229168
2019-07-15,50.519051,2020.98999,109.035233,28.905193,50.700001,269.710083,54.598984
2019-07-16,50.344257,2009.900024,110.203133,28.934711,50.476002,268.831177,54.437778
2019-07-17,50.061153,1992.030029,109.121399,28.3936,50.972,267.01474,54.257618
2019-07-18,50.629833,1977.900024,109.772339,28.295214,50.708,267.991302,54.248135
2019-07-19,49.874054,1964.52002,108.69062,28.127962,51.636002,266.555695,53.660236
2019-07-22,51.013874,1985.630005,109.389427,27.891842,51.136002,267.200256,52.626671
2019-07-23,51.412689,1994.48999,111.39016,28.728106,52.034,269.036224,52.607704
2019-07-24,51.37085,2000.810059,111.840096,29.22986,52.976002,270.276489,53.07233
2019-07-25,50.964642,1973.819946,110.767937,28.895355,45.764,268.95813,53.442146
2019-07-26,51.141891,1943.050049,111.256149,29.977579,45.608002,270.881958,54.124866
2019-07-29,51.61948,1912.449951,110.901955,29.977579,47.153999,270.393707,54.399853
2019-07-30,51.397919,1898.530029,110.653053,30.056286,48.452,269.73938,53.698162
2019-07-31,52.446659,1866.780029,111.045547,29.534853,48.321999,266.682678,52.408573
2019-08-01,51.311756,1855.319946,108.116241,28.924871,46.77,264.44632,52.39909
2019-08-02,50.226093,1823.23999,108.106674,28.186995,46.868,262.512726,52.712002
2019-08-05,47.596859,1765.130005,104.890175,27.488466,45.664001,254.768494,52.361164
2019-08-06,48.497894,1787.829956,105.71344,27.773781,46.150002,258.049744,52.199963
2019-08-07,49.000103,1793.400024,103.415955,27.813131,46.683998,258.225586,52.237888
2019-08-08,50.080845,1832.890015,105.167793,28.432953,47.66,263.264679,52.930096
2019-08-09,49.668159,1807.579956,105.052902,28.38376,47.001999,261.428741,52.89217
2019-08-12,49.542126,1784.920044,103.080902,27.970549,45.801998,258.362244,52.806831
2019-08-13,51.640156,1824.339966,104.669991,28.3936,47.0,262.366241,53.451626
2019-08-14,50.103088,1762.959961,100.323906,27.2917,43.924,254.465775,52.835278
2019-08-15,49.8535,1776.119995,100.706818,27.47863,43.127998,255.266541,53.38525
2019-08-16,51.029778,1792.569946,103.119194,27.852486,43.987999,259.006836,53.717133
2019-08-19,51.981182,1816.119995,104.047768,28.305056,45.366001,262.19046,54.049007
2019-08-20,51.983654,1801.380005,102.7267,28.344406,45.172001,260.159149,53.3568
2019-08-21,52.547081,1823.540039,103.013878,28.049255,44.166,262.268555,53.660236
2019-08-22,52.502598,1804.660034,104.076477,28.049255,44.43,262.170929,53.840393
2019-08-23,50.075905,1749.619995,101.491791,27.331053,42.279999,255.442352,53.024921
2019-08-26,51.027306,1768.869995,102.305496,27.586849,43.0,258.274414,53.774017
2019-08-27,50.451519,1761.829956,101.223755,27.439276,42.816002,257.258759,54.219688
2019-08-28,50.790073,1764.25,102.238487,27.685236,43.118,259.045898,54.949825
2019-08-29,51.65004,1786.400024,104.55513,27.695072,44.341999,262.41507,54.940346
2019-08-30,51.583324,1776.290039,105.167793,27.606525,45.122002,262.307648,55.148952
2019-09-03,50.832081,1789.839966,103.923317,26.652205,45.001999,260.852509,55.035164
2019-09-04,51.694523,1800.619995,105.177353,27.0359,44.136002,263.645569,55.167919
2019-09-05,52.705235,1840.719971,107.57058,27.527817,45.916,267.131927,55.55669
2019-09-06,52.700287,1833.51001,107.800331,27.842648,45.490002,267.327209,56.002357
2019-09-09,52.925171,1831.349976,110.471176,28.069975,46.358002,267.395569,55.623066
2019-09-10,53.550373,1820.550049,111.878387,28.465326,47.108002,267.454132,56.618706
2019-09-11,55.253017,1822.98999,112.184723,28.415907,49.419998,269.378021,57.016964
2019-09-12,55.129459,1843.550049,112.87397,28.831028,49.174,270.169037,57.301434
2019-09-13,54.056965,1839.339966,115.094879,28.732187,49.040001,270.100677,56.855762
2019-09-16,54.341152,1807.839966,114.07058,29.344988,48.562,269.212067,56.419579
2019-09-17,54.538845,1822.550049,113.505775,29.256033,48.958,269.944458,56.77042
2019-09-18,55.050385,1817.459961,114.644951,29.167076,48.698002,270.110443,56.82732
2019-09-19,54.603104,1821.5,114.281174,28.722303,49.32,270.05188,56.874733
2019-09-20,53.804901,1794.160034,113.821678,28.514746,48.124001,268.606567,57.168682
2019-09-23,54.049557,1785.300049,113.802536,28.28742,48.245998,268.792084,57.092819
2019-09-24,53.792549,1741.609985,112.318741,28.069975,44.641998,266.565521,57.377293
2019-09-25,54.620396,1768.329956,112.960121,27.941484,45.740002,268.196411,57.149719
2019-09-26,54.338684,1739.839966,112.031555,27.358343,48.512001,267.66748,57.310913
2019-09-27,54.074268,1725.449951,112.692078,26.953108,48.425999,266.166229,57.178158
2019-09-30,55.34692,1735.910034,112.663368,27.397877,48.174,267.481049,57.235062
2019-10-01,55.500134,1735.650024,110.614761,27.358343,48.938,264.262665,56.751457
2019-10-02,54.108864,1713.22998,108.412994,26.794964,48.625999,259.601868,55.860126
2019-10-03,54.568497,1724.420044,108.258614,26.933338,46.605999,261.662445,55.954945
2019-10-04,56.098156,1739.650024,110.603462,26.972874,46.285999,265.292938,56.798874
2019-10-07,56.110516,1732.660034,110.362221,26.933338,47.543999,264.154724,57.130749
2019-10-08,55.453178,1705.51001,107.901573,26.043798,48.009998,260.053223,56.628189
2019-10-09,56.1031,1721.98999,108.683182,26.488565,48.905998,262.476837,56.738369
2019-10-10,56.859283,1720.26001,110.207817,27.111248,48.948002,264.262665,57.322807
2019-10-11,58.371643,1731.920044,112.070183,27.753693,49.577999,267.019928,57.418621
2019-10-14,58.287621,1736.430054,112.369324,27.644972,51.391998,266.774597,57.102444
2019-10-15,58.151711,1767.380005,115.756325,27.546133,51.577999,269.355194,58.01263
2019-10-16,57.916946,1777.430054,115.486137,27.111248,51.950001,268.933258,57.763535
2019-10-17,58.141819,1787.47998,116.13266,27.318806,52.394001,269.659393,57.878506
2019-10-18,58.421066,1757.51001,116.335304,27.546133,51.389999,268.550629,58.49168
2019-10-21,59.434246,1785.660034,119.220535,27.674623,50.700001,270.424744,58.204254
2019-10-22,59.298336,1765.72998,120.417068,27.387993,51.116001,269.472961,58.223419
2019-10-23,60.094048,1762.170044,120.735512,27.704275,50.936001,270.267731,58.328808
2019-10-24,60.192894,1780.780029,120.648666,27.892067,59.936001,270.70929,58.041382
2019-10-25,60.934254,1761.329956,121.613617,27.82288,65.625999,271.837708,57.840176
2019-10-28,61.544628,1777.079956,122.076805,28.218229,65.542,273.41745,57.658142
2019-10-29,60.121231,1762.709961,121.999611,28.198467,63.243999,273.240845,57.667717
2019-10-30,60.113815,1779.98999,121.324135,28.2973,63.001999,274.202423,58.27132
2019-10-31,61.472961,1776.660034,120.542511,28.168814,62.984001,273.319336,57.935989
2019-11-01,63.217617,1791.439941,123.321602,28.494978,62.661999,275.919586,57.840176
2019-11-04,63.632767,1804.660034,124.305855,29.424055,63.493999,277.018555,57.36113
2019-11-05,63.541344,1801.709961,124.576042,30.03685,63.444,276.665314,57.006638
2019-11-06,63.56852,1795.77002,124.769043,30.16534,65.316002,276.812469,57.610237
2019-11-07,64.302185,1788.199951,125.444504,30.461851,67.108002,277.793732,57.993473
2019-11-08,64.478165,1785.880005,125.811188,31.044998,67.428001,278.470734,56.862923
2019-11-11,64.98877,1771.650024,125.367302,31.07465,69.017998,277.931091,57.112026
2019-11-12,64.929268,1778.0,124.633949,30.629879,69.986,278.48056,56.834179
2019-11-13,65.551399,1753.109985,123.977768,30.679298,69.222,278.598297,56.92041
2019-11-14,65.097816,1754.599976,124.093567,30.7386,69.870003,278.971161,56.853344
2019-11-15,65.87114,1739.48999,124.990967,30.817671,70.433998,281.051361,57.016216
2019-11-18,66.20327,1752.530029,126.042778,31.163605,69.998001,281.227997,56.94915
2019-11-19,66.002502,1752.790039,126.004166,31.440348,71.903999,281.090607,57.006638
2019-11-20,65.234146,1745.530029,125.087479,31.450232,70.444,280.099579,56.987476
2019-11-21,64.941666,1734.709961,125.376953,31.331629,70.966003,279.667847,57.112026
2019-11-22,64.884651,1745.719971,126.206825,31.568838,66.608002,280.286011,57.246159
2019-11-25,66.022324,1773.839966,126.882294,31.677561,67.267998,282.415253,56.891666
2019-11-26,65.50679,1796.939941,127.055969,31.578722,65.783997,282.984406,57.380295
2019-11-27,66.386681,1818.51001,127.432304,31.806049,66.258003,284.318817,57.58149
2019-11-29,66.240448,1800.800049,127.142815,31.578722,65.987999,283.229645,57.71563
2019-12-02,65.474564,1781.599976,126.862984,31.588604,66.973999,280.923767,57.447361
2019-12-03,64.307152,1769.959961,125.232208,31.25256,67.239998,278.951569,57.619816
2019-12-04,64.874741,1760.689941,127.702499,31.400814,66.606003,280.737366,57.993473
2019-12-05,65.826523,1740.47998,128.397278,31.558954,66.073997,281.257416,58.27132
2019-12-06,67.09803,1751.599976,130.307892,31.796165,67.178001,283.759521,58.625813
2019-12-09,66.158653,1749.51001,129.699966,31.617535,67.905998,282.896057,58.453362
2019-12-10,66.545319,1739.209961,129.786819,31.746548,69.767998,282.631134,58.664143
2019-12-11,67.112915,1748.719971,129.478012,31.865635,70.540001,283.367065,58.520432
2019-12-12,67.283928,1760.329956,133.183472,32.292362,71.935997,285.859314,58.606651
2019-12-13,68.19854,1760.939941,132.015869,32.500763,71.678001,285.967285,58.261742
2019-12-16,69.365952,1769.209961,132.527283,32.699242,76.300003,287.988617,58.664143
2019-12-17,69.502274,1790.660034,133.337845,32.828251,75.797997,288.047455,58.91325
2019-12-18,69.336212,1784.030029,133.202759,33.006882,78.629997,288.067108,58.309647
2019-12-19,69.405609,1792.280029,132.536957,33.006882,80.807999,289.26416,58.252163
2019-12-20,69.261856,1786.5,132.430801,33.046574,81.117996,290.736023,59.468941
2019-12-23,70.39209,1793.0,132.392197,33.235134,83.844002,291.020966,58.827019
2019-12-24,70.459007,1789.209961,132.758896,33.165661,85.050003,291.020966,58.712044
2019-12-26,71.856941,1868.77002,134.167709,33.274822,86.188004,292.509796,58.721626
2019-12-27,71.829674,1869.800049,134.264221,33.33437,86.075996,292.509796,58.951569
2019-12-30,72.255997,1846.890015,133.772079,33.066425,82.940002,290.902649,58.644978
2019-12-31,72.783936,1847.839966,134.515091,33.016804,83.666,291.652008,58.827019
2020-01-02,74.444603,1898.01001,136.145889,33.403835,86.052002,294.235291,58.49168
